Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1000771,Movie Title 772,Action,244.84,6.8,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,360.89
tt1000772,Movie Title 773,Romance,80.23,3.1,The plot made no sense. Terrible movie.,12.02
tt1000773,Movie Title 774,Drama,37.26,6.3,"Some good moments, but largely forgettable. Terrible movie.",16.67
tt1000774,Movie Title 775,Comedy,77.27,5.5,Started great but fell flat at the end. One of the best movies of the year.,82.75
tt1000775,Movie Title 776,Action,241.56,6.5,Started great but fell flat at the end. Worst movie I've seen recently.,343.4
tt1000776,Movie Title 777,Action,242.55,6.2,Started great but fell flat at the end. Great acting and amazing visuals.,221.52
tt1000777,Movie Title 778,Horror,15.14,5.9,Started great but fell flat at the end. A masterpiece.,15.57
tt1000778,Movie Title 779,Horror,33.01,7.1,"Good visuals, but weak story. Boring and uninspired.",70.13
tt1000779,Movie Title 780,Thriller,11.61,7.2,"It was okay, but could have been better. One of the best movies of the year.",23.45
tt1000780,Movie Title 781,Horror,22.47,4.7,"It was okay, but could have been better. A masterpiece.",30.85
tt1000781,Movie Title 782,Action,119.04,6.1,"Good visuals, but weak story. A masterpiece.",174.15
tt1000782,Movie Title 783,Sci-Fi,144.0,7.0,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",246.09
tt1000783,Movie Title 784,Thriller,7.8,5.2,"It was okay, but could have been better. Worst movie I've seen recently.",16.33
tt1000784,Movie Title 785,Comedy,22.08,6.6,An average popcorn flick. The plot made no sense.,35.42
tt1000785,Movie Title 786,Action,98.38,9.5,The plot was gripping and the characters were so well-written. A masterpiece.,187.95
tt1000786,Movie Title 787,Comedy,16.86,7.8,One of the best movies of the year. Absolutely loved it!,20.97
tt1000787,Movie Title 788,Action,141.93,3.2,Don't bother watching this. I fell asleep halfway through.,199.15
tt1000788,Movie Title 789,Drama,13.95,6.2,Started great but fell flat at the end. Great acting and amazing visuals.,8.7
tt1000789,Movie Title 790,Action,91.84,5.9,Started great but fell flat at the end. Incredible performance by the lead.,134.59
tt1000790,Movie Title 791,Thriller,48.23,6.6,Started great but fell flat at the end. A thrilling ride from start to finish.,71.39
tt1000791,Movie Title 792,Horror,16.68,9.5,A thrilling ride from start to finish. One of the best movies of the year.,20.44
tt1000792,Movie Title 793,Horror,8.29,6.7,"good visuals, but weak story. highly recommend seeing this in theaters.",11.35
tt1000793,Movie Title 794,Sci-Fi,88.02,7.1,"It was okay, but could have been better. A thrilling ride from start to finish.",126.52
tt1000794,Movie Title 795,Romance,78.16,6.4,"it was okay, but could have been better. the plot made no sense.",51.03
tt1000795,Movie Title 796,Romance,74.65,7.6,Incredible performance by the lead. Highly recommend seeing this in theaters.,64.89
tt1000796,Movie Title 797,Horror,35.0,6.8,"Good visuals, but weak story. Worst movie I've seen recently.",26.88
tt1000797,Movie Title 798,Action,204.33,6.0,"good visuals, but weak story. terrible movie.",246.36
tt1000798,Movie Title 799,Comedy,10.81,7.4,"Some good moments, but largely forgettable. Worst movie I've seen recently.",14.94
tt1000799,Movie Title 800,Drama,30.58,4.6,An average popcorn flick. Great acting and amazing visuals.,37.53
tt1000800,Movie Title 801,Horror,19.48,7.2,"good visuals, but weak story. i fell asleep halfway through.",35.01
tt1000801,Movie Title 802,Horror,9.29,5.8,"It was okay, but could have been better. Worst movie I've seen recently.",10.56
tt1000802,Movie Title 803,Comedy,53.28,5.3,"Good visuals, but weak story. A complete waste of time.",65.57
tt1000803,Movie Title 804,Drama,36.0,7.6,Incredible performance by the lead. The plot was gripping and the characters were so well-written.,51.57
tt1000804,Movie Title 805,Drama,99.39,4.5,Boring and uninspired. A complete waste of time.,9.94
tt1000805,Movie Title 806,Comedy,77.88,3.7,A complete waste of time. The plot made no sense.,96.87
tt1000806,Movie Title 807,Sci-Fi,207.51,7.1,An average popcorn flick. The plot made no sense.,131.17
tt1000807,Movie Title 808,Horror,21.14,4.7,Started great but fell flat at the end. Incredible performance by the lead.,27.52
tt1000808,Movie Title 809,Sci-Fi,88.32,4.2,i fell asleep halfway through. a complete waste of time.,75.81
tt1000809,Movie Title 810,Thriller,6.75,5.9,Started great but fell flat at the end. A masterpiece.,10.27
tt1000810,Movie Title 811,Thriller,47.77,4.2,worst movie i've seen recently. the plot made no sense.,87.4
tt1000811,Movie Title 812,Comedy,62.21,8.9,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,114.3
tt1000812,Movie Title 813,Romance,35.42,7.7,Highly recommend seeing this in theaters. Highly recommend seeing this in theaters.,49.19
tt1000813,Movie Title 814,Comedy,95.18,6.2,"It was okay, but could have been better. I fell asleep halfway through.",162.2
tt1000814,Movie Title 815,Horror,40.12,6.0,"some good moments, but largely forgettable. a thrilling ride from start to finish.",4.01
tt1000815,Movie Title 816,Action,90.94,4.6,"good visuals, but weak story. one of the best movies of the year.",100.58
tt1000816,Movie Title 817,Thriller,19.92,6.0,"Good visuals, but weak story. Highly recommend seeing this in theaters.",28.13
tt1000817,Movie Title 818,Sci-Fi,64.23,2.6,Worst movie I've seen recently. A complete waste of time.,39.71
tt1000818,Movie Title 819,Drama,82.98,5.8,"It was okay, but could have been better. Absolutely loved it!",135.7
tt1000819,Movie Title 820,Comedy,72.43,7.5,a thrilling ride from start to finish. great acting and amazing visuals.,152.12
tt1000820,Movie Title 821,Thriller,11.82,6.7,started great but fell flat at the end. one of the best movies of the year.,21.98
tt1000821,Movie Title 822,Sci-Fi,106.49,5.7,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",117.99
tt1000822,Movie Title 823,Sci-Fi,75.57,7.5,incredible performance by the lead. a thrilling ride from start to finish.,17.22
tt1000823,Movie Title 824,Romance,14.92,4.9,An average popcorn flick. The plot was gripping and the characters were so well-written.,6.43
tt1000824,Movie Title 825,Comedy,30.74,8.3,Highly recommend seeing this in theaters. Highly recommend seeing this in theaters.,63.8
tt1000825,Movie Title 826,Comedy,86.36,3.9,Terrible movie. Boring and uninspired.,38.3
tt1000826,Movie Title 827,Sci-Fi,115.06,7.8,incredible performance by the lead. a thrilling ride from start to finish.,212.73
tt1000827,Movie Title 828,Drama,26.35,7.7,Incredible performance by the lead. Great acting and amazing visuals.,37.13
tt1000828,Movie Title 829,Romance,82.6,8.7,One of the best movies of the year. Absolutely loved it!,72.51
tt1000829,Movie Title 830,Thriller,34.75,6.6,Started great but fell flat at the end. Don't bother watching this.,32.02
tt1000830,Movie Title 831,Sci-Fi,191.86,7.2,Started great but fell flat at the end. The plot made no sense.,222.45
tt1000831,Movie Title 832,Comedy,62.54,7.5,"It was okay, but could have been better. The plot made no sense.",46.5
tt1000832,Movie Title 833,Action,109.31,8.0,Highly recommend seeing this in theaters. Absolutely loved it!,217.84
tt1000833,Movie Title 834,Sci-Fi,70.5,9.5,The plot was gripping and the characters were so well-written. One of the best movies of the year.,243.49
tt1000834,Movie Title 835,Romance,43.24,8.1,One of the best movies of the year. Highly recommend seeing this in theaters.,91.76
tt1000835,Movie Title 836,Thriller,25.78,6.8,"It was okay, but could have been better. A thrilling ride from start to finish.",41.7
tt1000836,Movie Title 837,Thriller,37.8,5.9,An average popcorn flick. Boring and uninspired.,57.14
tt1000837,Movie Title 838,Thriller,41.32,5.7,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",24.07
tt1000838,Movie Title 839,Drama,40.2,8.1,The plot was gripping and the characters were so well-written. Absolutely loved it!,83.88
tt1000839,Movie Title 840,Drama,60.59,6.5,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",98.92
tt1000840,Movie Title 841,Comedy,44.25,7.2,An average popcorn flick. A complete waste of time.,51.72
tt1000841,Movie Title 842,Action,196.89,6.1,"It was okay, but could have been better. A masterpiece.",231.54
tt1000842,Movie Title 843,Comedy,85.51,6.4,"it was okay, but could have been better. don't bother watching this.",129.06
tt1000843,Movie Title 844,Horror,15.57,7.8,One of the best movies of the year. Great acting and amazing visuals.,28.89
tt1000844,Movie Title 845,Comedy,59.18,9.2,the plot was gripping and the characters were so well-written. absolutely loved it!,110.41
tt1000845,Movie Title 846,Horror,43.82,7.2,"Good visuals, but weak story. One of the best movies of the year.",51.91
tt1000846,Movie Title 847,Thriller,29.87,5.0,Started great but fell flat at the end. Great acting and amazing visuals.,25.72
tt1000847,Movie Title 848,Romance,87.88,5.8,An average popcorn flick. One of the best movies of the year.,63.71
tt1000848,Movie Title 849,Drama,36.1,7.1,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",65.63
tt1000849,Movie Title 850,Sci-Fi,209.34,7.5,A thrilling ride from start to finish. The plot was gripping and the characters were so well-written.,172.09
tt1000850,Movie Title 851,Horror,30.73,6.6,"Some good moments, but largely forgettable. Boring and uninspired.",30.76
tt1000851,Movie Title 852,Horror,17.94,5.0,"Good visuals, but weak story. I fell asleep halfway through.",5.65
tt1000852,Movie Title 853,Romance,65.92,8.3,Highly recommend seeing this in theaters. Great acting and amazing visuals.,81.15
tt1000853,Movie Title 854,Action,130.91,5.7,"Some good moments, but largely forgettable. I fell asleep halfway through.",37.38
tt1000854,Movie Title 855,Thriller,35.84,5.9,"Some good moments, but largely forgettable. A masterpiece.",39.02
tt1000855,Movie Title 856,Drama,43.65,6.7,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",69.8
tt1000856,Movie Title 857,Action,184.3,4.7,An average popcorn flick. Highly recommend seeing this in theaters.,222.05
tt1000857,Movie Title 858,Action,133.67,5.9,"Good visuals, but weak story. Boring and uninspired.",174.58
tt1000858,Movie Title 859,Comedy,35.01,5.7,"It was okay, but could have been better. The plot made no sense.",10.98
tt1000859,Movie Title 860,Drama,98.23,6.5,"Good visuals, but weak story. A thrilling ride from start to finish.",91.41
tt1000860,Movie Title 861,Drama,26.14,8.8,Highly recommend seeing this in theaters. A masterpiece.,37.84
tt1000861,Movie Title 862,Action,190.91,3.7,CGI was awful and acting was wooden. Don't bother watching this.,53.72
tt1000862,Movie Title 863,Comedy,45.79,5.3,An average popcorn flick. Don't bother watching this.,32.97
tt1000863,Movie Title 864,Drama,53.47,5.1,"Some good moments, but largely forgettable. I fell asleep halfway through.",27.88
tt1000864,Movie Title 865,Sci-Fi,181.35,6.6,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",276.42
tt1000865,Movie Title 866,Action,65.4,5.7,"it was okay, but could have been better. a complete waste of time.",65.41
tt1000866,Movie Title 867,Drama,63.91,8.7,A masterpiece. A masterpiece.,151.7
tt1000867,Movie Title 868,Sci-Fi,103.48,7.7,Great acting and amazing visuals. A masterpiece.,100.3
tt1000868,Movie Title 869,Action,191.33,4.1,Worst movie I've seen recently. Don't bother watching this.,246.91
tt1000869,Movie Title 870,Sci-Fi,104.22,8.0,Great acting and amazing visuals. Incredible performance by the lead.,181.45
tt1000870,Movie Title 871,Comedy,95.21,6.2,"Good visuals, but weak story. Worst movie I've seen recently.",130.81
tt1000871,Movie Title 872,Romance,62.88,8.1,Highly recommend seeing this in theaters. Highly recommend seeing this in theaters.,138.28
tt1000872,Movie Title 873,Action,131.63,6.6,"It was okay, but could have been better. I fell asleep halfway through.",156.01
tt1000873,Movie Title 874,Thriller,16.39,7.4,an average popcorn flick. highly recommend seeing this in theaters.,23.61
tt1000874,Movie Title 875,Action,129.81,5.9,An average popcorn flick. Great acting and amazing visuals.,181.03
tt1000875,Movie Title 876,Romance,70.52,6.5,"Some good moments, but largely forgettable. Don't bother watching this.",85.03
tt1000876,Movie Title 877,Action,68.53,7.0,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",102.09
tt1000877,Movie Title 878,Action,136.8,5.8,An average popcorn flick. One of the best movies of the year.,50.03
tt1000878,Movie Title 879,Sci-Fi,194.69,6.5,An average popcorn flick. Don't bother watching this.,245.57
tt1000879,Movie Title 880,Drama,65.2,4.6,"It was okay, but could have been better. I fell asleep halfway through.",81.96
tt1000880,Movie Title 881,Sci-Fi,192.81,7.0,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,326.18
tt1000881,Movie Title 882,Drama,11.24,5.3,An average popcorn flick. CGI was awful and acting was wooden.,8.09
tt1000882,Movie Title 883,Thriller,17.19,9.1,Highly recommend seeing this in theaters. Absolutely loved it!,28.55
tt1000883,Movie Title 884,Romance,64.61,5.6,"It was okay, but could have been better. Great acting and amazing visuals.",80.48
tt1000884,Movie Title 885,Thriller,47.82,7.1,"Some good moments, but largely forgettable. Worst movie I've seen recently.",78.83
tt1000885,Movie Title 886,Horror,42.03,6.6,"Good visuals, but weak story. A masterpiece.",71.21
tt1000886,Movie Title 887,Thriller,14.01,8.6,Incredible performance by the lead. A thrilling ride from start to finish.,28.95
tt1000887,Movie Title 888,Comedy,76.41,5.4,an average popcorn flick. a complete waste of time.,83.29
tt1000888,Movie Title 889,Thriller,21.7,6.7,"It was okay, but could have been better. Highly recommend seeing this in theaters.",37.53
tt1000889,Movie Title 890,Thriller,29.22,5.3,An average popcorn flick. The plot was gripping and the characters were so well-written.,10.92
tt1000890,Movie Title 891,Comedy,90.58,8.2,One of the best movies of the year. One of the best movies of the year.,176.88
tt1000891,Movie Title 892,Sci-Fi,140.87,4.5,A complete waste of time. CGI was awful and acting was wooden.,175.36
